customer_id,tenure_months,contract,plan,monthly_fee,support_tickets_90d,autopay,logins_30d,churned
U12791,3,monthly,standard,77.42,2,1,10,0
U12792,53,monthly,basic,80.44,0,1,9,0
U12793,46,monthly,basic,52.74,0,1,11,0
U12794,59,two_year,premium,38.03,1,1,6,0
U12795,31,monthly,premium,43.93,2,0,13,0
U12796,26,monthly,basic,75.07,2,0,5,1
U12797,63,monthly,basic,24.4,0,0,21,0
U12798,66,two_year,standard,85.83,0,1,27,0
U12799,11,two_year,premium,54.24,1,1,5,0
U12800,65,monthly,basic,51.66,0,1,12,0
U12801,44,monthly,basic,53.02,0,0,10,0
U12802,71,monthly,standard,88.88,1,1,3,1
U12803,63,monthly,premium,91.33,0,1,13,0
U12804,61,monthly,premium,71.04,2,1,1,0
U12805,34,two_year,basic,29.24,1,1,13,1
U12806,2,monthly,premium,75.02,1,0,6,1
U12807,44,one_year,basic,46.91,0,0,6,0
U12808,2,two_year,standard,23.68,2,1,7,0
U12809,68,monthly,premium,46.86,1,0,9,0
U12810,45,monthly,standard,31.04,1,0,12,0
U12811,62,monthly,standard,72.99,2,1,13,0
U12812,56,monthly,premium,94.55,1,0,5,0
U12813,1,one_year,standard,72.15,2,0,7,1
U12814,33,monthly,standard,112.26,0,1,17,0
U12815,42,two_year,standard,58.68,2,1,10,0
U12816,10,two_year,basic,75.55,0,1,19,0
U12817,24,monthly,premium,48.39,0,0,18,1
U12818,15,monthly,premium,59.07,2,0,1,1
U12819,33,monthly,basic,80.56,0,0,24,0
U12820,13,monthly,basic,97.05,2,1,25,0
U12821,18,two_year,premium,38.61,0,1,8,0
U12822,67,monthly,premium,67.01,1,0,14,0
U12823,70,monthly,standard,84.23,1,1,6,0
U12824,25,monthly,standard,49.76,0,1,2,0
U12825,46,monthly,basic,84.68,0,0,14,0
U12826,41,monthly,basic,48.73,2,0,2,1
U12827,27,monthly,standard,72.57,1,1,3,0
U12828,19,two_year,standard,89.46,1,1,21,0
U12829,48,monthly,basic,60.57,0,0,25,0
U12830,31,two_year,standard,33.89,0,1,6,0
U12831,11,monthly,basic,74.68,0,1,18,0
U12832,13,two_year,standard,21.64,2,1,14,0
U12833,61,one_year,premium,15.0,2,0,7,0
U12834,70,monthly,basic,69.66,0,1,8,0
U12835,63,monthly,basic,57.12,1,1,9,0
U12836,48,monthly,standard,59.08,1,0,4,0
U12837,48,monthly,basic,82.59,0,1,11,0
U12838,19,one_year,basic,95.07,1,1,11,1
U12839,12,two_year,standard,132.11,2,1,13,0
U12840,49,two_year,standard,85.05,2,0,3,0
U12841,49,monthly,standard,59.42,0,1,11,0
U12842,58,monthly,standard,45.93,3,1,25,0
U12843,1,monthly,standard,74.48,2,1,12,1
U12844,28,monthly,basic,47.3,1,1,5,0
U12845,7,monthly,basic,102.76,1,0,12,0
U12846,65,one_year,basic,64.87,2,0,13,0
U12847,32,monthly,basic,89.34,1,0,2,1
U12848,13,monthly,premium,64.37,0,0,14,0
U12849,15,monthly,standard,52.54,2,0,4,1
U12850,63,monthly,standard,21.19,1,0,29,0
U12851,46,monthly,premium,43.52,3,0,11,0
U12852,17,two_year,basic,57.85,1,0,7,0
U12853,49,monthly,standard,75.6,1,1,14,0
U12854,59,monthly,standard,16.11,1,0,42,0
U12855,36,one_year,premium,108.87,0,1,11,0
U12856,31,monthly,standard,90.23,0,0,15,0
U12857,15,monthly,standard,106.92,0,1,16,0
U12858,62,monthly,basic,37.02,0,1,12,0
U12859,70,two_year,standard,64.54,0,0,30,0
U12860,15,two_year,premium,46.89,0,0,4,0
U12861,56,two_year,standard,66.79,0,0,1,0
U12862,11,monthly,basic,72.28,0,0,9,1
U12863,66,monthly,basic,84.79,2,0,26,0
U12864,63,two_year,premium,104.5,0,1,9,0
U12865,9,monthly,premium,15.0,1,0,8,0
U12866,46,monthly,premium,90.09,1,1,11,1
U12867,5,two_year,basic,65.56,1,0,7,0
U12868,42,one_year,standard,41.51,3,1,18,1
U12869,3,two_year,standard,80.65,0,1,11,0
U12870,17,monthly,standard,81.32,1,1,14,0
U12871,45,monthly,premium,78.85,1,0,9,0
U12872,41,monthly,basic,31.5,1,1,10,0
U12873,60,monthly,premium,121.46,1,1,33,0
U12874,11,two_year,basic,92.07,1,0,17,0
U12875,28,two_year,basic,18.03,1,1,19,0
U12876,49,monthly,basic,67.02,1,1,1,0
U12877,71,monthly,basic,,5,1,12,0
U12878,14,monthly,standard,114.81,1,1,22,0
U12879,54,monthly,standard,90.58,1,1,22,0
U12880,19,two_year,basic,100.72,2,1,15,0
U12881,18,monthly,standard,97.62,0,0,17,1
U12882,70,one_year,basic,71.7,0,1,4,0
U12883,54,monthly,standard,15.0,0,0,12,0
U12884,24,monthly,basic,81.62,2,1,15,1
U12885,30,monthly,basic,32.76,2,0,3,0
U12886,21,monthly,standard,101.59,2,1,1,0
U12887,10,monthly,basic,65.24,0,0,30,0
U12888,61,one_year,basic,36.43,0,0,19,0
U12889,1,monthly,premium,71.36,0,1,19,0
U12890,18,monthly,basic,84.82,1,0,16,0
U12891,7,one_year,basic,27.56,0,0,14,0
U12892,4,two_year,premium,40.01,1,1,15,0
U12893,13,one_year,premium,102.8,1,0,15,0
U12894,57,monthly,premium,78.65,0,1,33,0
U12895,48,two_year,standard,15.0,0,0,5,0
U12896,25,two_year,basic,53.88,2,1,22,0
U12897,22,monthly,standard,83.68,3,0,4,0
U12898,7,monthly,standard,23.79,0,0,4,0
U12899,14,monthly,premium,31.64,2,1,5,0
U12900,59,monthly,basic,66.55,2,1,3,0
U12901,33,monthly,standard,61.63,0,1,24,0
U12902,58,two_year,standard,15.0,0,0,9,0
U12903,5,two_year,basic,39.27,2,1,3,0
U12904,49,two_year,basic,65.04,0,0,3,0
U12905,43,two_year,basic,62.78,1,1,2,0
U12906,53,one_year,basic,59.94,0,1,9,0
U12907,18,two_year,standard,86.59,3,1,5,0
U12908,9,monthly,premium,73.42,1,1,10,0
U12909,40,monthly,standard,86.49,2,0,12,0
U12910,55,monthly,standard,52.51,3,1,13,0
U12911,38,monthly,basic,66.01,0,0,13,0
U12912,71,monthly,standard,82.45,2,0,1,1
U12913,56,one_year,standard,73.5,1,0,19,0
U12914,71,monthly,basic,64.61,1,1,15,0
U12915,22,monthly,premium,94.68,2,0,23,0
U12916,7,one_year,premium,,0,1,7,0
U12917,58,monthly,standard,20.84,1,1,14,0
U12918,38,monthly,basic,51.54,0,1,14,0
U12919,4,monthly,standard,57.46,1,0,5,0
U12920,2,monthly,standard,61.33,3,0,6,1
U12921,70,one_year,basic,101.55,1,1,13,0
U12922,46,two_year,standard,90.29,1,1,10,0
U12923,20,monthly,standard,,3,0,4,1
U12924,67,monthly,standard,96.49,2,0,5,0
U12925,2,two_year,standard,70.57,2,0,15,1
U12926,70,monthly,standard,87.12,0,0,14,0
U12927,24,monthly,premium,85.85,2,1,4,1
U12928,41,monthly,basic,33.45,1,0,1,0
U12929,55,monthly,premium,15.0,1,0,4,0
U12930,12,two_year,standard,69.09,2,1,9,0
U12931,14,one_year,premium,66.43,0,0,20,0
U12932,22,one_year,basic,77.25,1,1,31,0
U12933,11,two_year,basic,77.26,1,1,10,0
U12934,67,two_year,basic,57.77,0,1,2,0
U12935,56,monthly,basic,110.94,0,1,9,0
U12936,66,monthly,basic,,1,0,16,0
U12937,51,monthly,standard,,0,1,2,0
U12938,24,one_year,standard,59.28,2,0,13,0
U12939,30,one_year,basic,36.73,0,0,35,0
U12940,4,two_year,standard,98.19,1,0,12,0
U12941,61,monthly,premium,41.89,0,0,10,0
U12942,26,two_year,standard,123.72,1,1,17,0
U12943,52,one_year,standard,42.57,1,1,17,0
U12944,57,monthly,basic,61.87,0,0,15,0
U12945,4,monthly,standard,52.43,0,1,5,1
U12946,6,monthly,basic,75.5,3,0,15,1
U12947,19,two_year,premium,97.66,1,0,14,0
U12948,8,one_year,basic,59.2,0,1,6,0
U12949,39,one_year,standard,74.81,3,0,1,1
U12950,64,two_year,premium,65.38,1,0,5,0
U12951,23,one_year,standard,69.73,1,0,7,0
U12952,34,monthly,standard,55.9,2,1,12,0
U12953,19,monthly,standard,76.59,2,1,5,0
U12954,30,monthly,premium,39.82,0,0,13,0
U12955,29,monthly,standard,104.86,1,1,13,0
U12956,32,monthly,standard,87.21,1,1,10,0
U12957,16,monthly,premium,69.89,0,1,13,0
U12958,30,monthly,basic,104.15,1,0,3,1
U12959,70,two_year,premium,58.37,0,1,2,0
U12960,29,monthly,basic,52.45,3,1,13,0
U12961,60,two_year,standard,64.84,0,0,8,0
U12962,35,monthly,premium,107.94,4,1,14,0
U12963,39,one_year,standard,44.26,5,0,26,0
U12964,25,monthly,premium,63.69,0,1,15,0
U12965,66,one_year,basic,28.75,1,0,25,0
U12966,24,two_year,basic,45.38,1,0,5,0
U12967,26,monthly,standard,41.37,2,1,14,0
U12968,20,two_year,standard,15.0,1,1,4,0
U12969,50,one_year,premium,65.52,1,0,37,0
U12970,12,two_year,basic,40.65,0,0,14,0
U12971,37,monthly,standard,65.14,0,0,2,1
U12972,6,monthly,basic,86.55,2,1,8,0
U12973,16,one_year,basic,109.19,3,1,4,0
U12974,71,monthly,standard,57.15,2,0,29,0
U12975,25,monthly,standard,45.13,1,1,29,0
U12976,22,two_year,standard,68.35,0,1,3,0
U12977,32,monthly,standard,75.36,1,1,5,0
U12978,9,one_year,standard,46.28,2,0,3,0
U12979,2,monthly,basic,67.55,1,0,12,1
U12980,41,monthly,basic,58.6,2,1,12,0
U12981,38,one_year,basic,47.24,0,0,8,0
U12982,16,one_year,standard,63.43,1,1,6,0
U12983,13,one_year,standard,116.03,1,0,12,0
U12984,57,monthly,basic,63.25,0,0,10,0
U12985,57,two_year,standard,92.1,1,0,6,0
U12986,64,one_year,standard,57.28,2,0,8,0
U12987,6,monthly,standard,36.34,3,0,19,0
U12988,69,monthly,standard,37.21,3,1,12,0
U12989,40,monthly,basic,46.0,2,1,7,0
U12990,51,two_year,basic,70.67,2,1,19,0
U12991,26,monthly,basic,53.65,1,0,13,1
U12992,41,one_year,standard,71.87,3,0,16,0
U12993,63,monthly,premium,61.04,2,1,11,0
U12994,2,one_year,standard,43.32,2,1,16,0
U12995,21,two_year,standard,78.75,0,0,4,0
U12996,20,monthly,basic,81.32,0,0,4,0
U12997,56,monthly,standard,38.65,0,0,8,0
U12998,56,one_year,basic,62.62,0,0,2,0
U12999,2,monthly,premium,67.32,0,0,21,0
U13000,9,monthly,premium,82.77,1,0,1,1
U13001,19,monthly,standard,74.67,1,0,8,1
U13002,69,monthly,basic,60.47,0,1,5,0
U13003,7,one_year,premium,62.76,0,0,16,0
U13004,36,two_year,standard,107.03,0,1,2,0
U13005,13,one_year,standard,51.49,2,0,5,1
U13006,9,monthly,standard,48.91,1,1,12,0
U13007,40,monthly,standard,74.27,0,1,23,0
U13008,3,one_year,basic,58.64,4,1,20,1
U13009,62,one_year,standard,82.33,0,0,4,0
U13010,44,two_year,standard,80.27,2,1,11,0
U13011,1,monthly,premium,95.32,1,0,50,0
U13012,17,monthly,basic,49.67,1,1,8,0
U13013,17,monthly,standard,87.99,0,0,9,0
U13014,8,one_year,basic,45.61,0,0,2,0
U13015,53,two_year,premium,74.77,3,1,11,0
U13016,12,monthly,standard,90.11,0,1,6,0
U13017,25,monthly,premium,43.81,0,1,14,1
U13018,57,monthly,standard,77.51,1,1,19,0
U13019,1,two_year,premium,37.53,2,1,10,0
U13020,39,two_year,basic,51.98,0,0,4,0
U13021,40,one_year,basic,71.47,1,0,12,0
U13022,32,monthly,basic,85.13,2,0,23,0
U13023,24,monthly,premium,45.57,0,0,10,0
U13024,55,one_year,standard,,0,1,6,0
U13025,70,one_year,standard,71.05,1,0,6,0
U13026,37,monthly,basic,45.58,1,1,6,0
U13027,11,monthly,basic,30.09,0,1,21,1
U13028,66,one_year,standard,72.75,1,1,18,0
U13029,47,monthly,premium,59.19,1,0,5,0
U13030,25,monthly,basic,60.84,3,1,19,0
U13031,40,one_year,basic,51.93,0,1,9,0
U13032,63,monthly,premium,53.99,0,0,19,0
U13033,68,monthly,basic,89.89,1,1,25,0
U13034,25,monthly,premium,30.06,4,0,14,0
U13035,64,monthly,basic,80.43,1,1,6,0
U13036,52,one_year,standard,92.68,1,1,23,0
U13037,40,monthly,standard,78.41,0,0,10,1
U13038,55,monthly,basic,63.16,0,0,33,0
U13039,16,monthly,basic,116.66,2,0,28,0
U13040,52,monthly,basic,67.37,1,1,5,0
U13041,47,monthly,standard,45.65,0,0,24,0
U13042,43,two_year,standard,84.47,2,1,5,0
U13043,2,monthly,basic,41.1,2,1,6,1
U13044,39,one_year,premium,73.21,1,0,7,0
U13045,33,two_year,standard,25.63,1,1,5,0
U13046,52,one_year,standard,105.59,1,1,15,0
U13047,43,monthly,standard,21.2,0,1,3,0
U13048,60,two_year,premium,60.72,5,0,21,0
U13049,30,one_year,basic,130.51,0,0,10,0
U13050,53,monthly,basic,67.96,0,0,13,0
U13051,49,two_year,premium,15.0,1,0,14,0
U13052,32,monthly,standard,37.71,2,0,1,0
U13053,17,two_year,basic,95.97,0,1,6,1
U13054,26,monthly,standard,47.66,1,1,13,0
U13055,48,monthly,basic,115.26,1,0,24,0
U13056,43,monthly,basic,15.0,0,1,8,0
U13057,21,monthly,basic,36.74,1,1,9,0
U13058,28,one_year,basic,49.4,2,0,27,0
U13059,68,monthly,basic,68.94,1,0,24,0
U13060,53,one_year,basic,72.61,3,0,16,0
U13061,42,monthly,standard,39.22,0,0,22,0
U13062,30,one_year,premium,63.99,0,1,21,0
U13063,23,two_year,basic,108.1,2,1,12,0
U13064,71,one_year,premium,82.12,2,0,26,0
U13065,28,two_year,standard,49.15,2,0,17,0
U13066,13,monthly,standard,102.44,2,0,10,1
U13067,4,one_year,basic,59.31,1,0,45,0
U13068,57,monthly,standard,86.56,1,1,7,0
U13069,34,monthly,basic,45.67,1,0,16,0
U13070,19,two_year,standard,67.1,2,1,7,0
U13071,6,monthly,basic,77.09,0,0,14,0
U13072,59,monthly,standard,17.31,2,0,3,0
U13073,17,one_year,basic,86.9,2,1,9,0
U13074,41,monthly,basic,58.51,1,0,39,0
U13075,33,monthly,standard,,1,1,10,1
U13076,24,one_year,basic,74.71,0,1,10,1
U13077,62,monthly,basic,35.41,0,0,13,0
U13078,45,monthly,basic,34.74,5,0,18,1
U13079,15,one_year,basic,86.06,1,0,45,0
U13080,71,monthly,standard,78.15,1,1,18,0
U13081,65,two_year,standard,103.82,0,0,7,1
U13082,7,one_year,basic,95.1,1,0,6,0
U13083,30,monthly,premium,,1,1,14,0
U13084,40,monthly,premium,71.19,1,0,6,0
U13085,8,monthly,basic,48.57,0,1,20,0
U13086,57,monthly,standard,32.1,2,0,4,0
U13087,50,monthly,basic,54.22,1,0,16,0
U13088,58,monthly,basic,79.6,3,0,7,0
U13089,8,two_year,premium,77.61,4,0,21,0
U13090,51,two_year,basic,61.93,1,1,3,0
U13091,15,two_year,standard,39.56,1,0,10,0
U13092,45,monthly,basic,74.08,2,1,8,0
U13093,71,monthly,standard,52.98,2,1,7,0
U13094,8,one_year,basic,37.19,1,0,9,0
U13095,33,one_year,basic,42.21,1,0,22,0
U13096,66,monthly,premium,39.33,2,1,6,0
U13097,56,monthly,basic,71.81,2,0,4,0
U13098,23,two_year,standard,62.76,1,1,4,0
U13099,44,one_year,standard,70.91,2,1,16,0
U13100,6,two_year,basic,43.37,0,0,1,0
U13101,19,monthly,basic,101.18,1,1,11,0
U13102,17,monthly,basic,102.03,0,1,13,0
U13103,24,two_year,basic,28.48,0,0,33,0
U13104,16,two_year,basic,28.95,0,0,35,0
U13105,7,one_year,basic,54.35,1,0,9,0
U13106,59,one_year,basic,16.68,1,0,19,0
U13107,2,monthly,basic,40.4,1,1,22,0
U13108,25,monthly,premium,18.04,2,0,5,0
U13109,17,monthly,basic,95.4,1,1,1,1
U13110,41,monthly,standard,36.97,2,0,29,0
U13111,2,two_year,basic,58.67,2,1,1,0
U13112,61,two_year,standard,77.8,1,0,7,0
U13113,52,one_year,basic,76.2,2,1,2,0
U13114,23,monthly,standard,69.72,4,0,3,0
U13115,64,monthly,standard,96.14,1,1,8,0
U13116,47,one_year,premium,150.0,1,0,14,0
U13117,48,one_year,standard,80.81,0,0,32,0
U13118,64,monthly,premium,50.82,3,1,5,0
U13119,32,two_year,basic,68.05,1,0,22,0
U13120,30,monthly,basic,51.6,0,1,5,0
U13121,36,monthly,basic,77.26,1,0,21,0
U13122,42,two_year,basic,29.09,2,0,5,0
U13123,48,monthly,standard,88.21,0,0,10,0
U13124,48,two_year,basic,91.15,3,1,17,0
U13125,19,monthly,basic,62.74,0,0,11,0
U13126,3,monthly,premium,68.61,1,0,9,1
U13127,40,monthly,standard,48.68,1,0,11,0
U13128,54,monthly,basic,38.77,2,0,14,0
U13129,65,monthly,standard,84.17,3,0,36,1
U13130,51,monthly,standard,43.32,1,1,6,0
U13131,52,one_year,premium,100.47,2,0,11,0
U13132,61,two_year,standard,68.39,3,1,23,0
U13133,15,one_year,standard,70.47,1,0,10,0
U13134,69,monthly,standard,58.91,1,0,13,0
U13135,51,one_year,basic,82.93,0,0,8,0
U13136,28,one_year,premium,61.93,0,1,6,0
U13137,18,monthly,premium,87.6,2,0,23,0
U13138,3,one_year,premium,82.98,4,0,12,1
U13139,48,one_year,standard,71.99,1,0,21,0
U13140,41,monthly,standard,42.95,1,1,8,1
U13141,7,monthly,premium,44.1,0,1,9,0
U13142,26,one_year,basic,68.84,1,0,28,0
U13143,60,monthly,premium,92.09,1,1,3,0
U13144,61,monthly,standard,60.62,1,1,15,1
U13145,46,one_year,premium,42.27,1,0,9,0
U13146,49,one_year,standard,105.64,1,0,21,0
U13147,48,two_year,standard,52.73,1,0,8,0
U13148,44,monthly,premium,135.65,0,1,4,0
U13149,50,two_year,basic,68.78,1,1,11,0
U13150,54,two_year,standard,68.8,4,0,8,0
U13151,25,one_year,standard,91.96,1,1,3,0
U13152,42,monthly,premium,33.0,1,1,9,0
U13153,6,one_year,basic,52.82,1,1,18,0
U13154,4,one_year,basic,76.13,1,1,26,0
U13155,56,one_year,premium,93.74,0,0,10,0
U13156,18,monthly,basic,104.86,1,1,5,0
U13157,55,one_year,basic,76.87,0,0,10,0
U13158,44,one_year,basic,53.7,2,1,6,0
U13159,24,one_year,standard,82.95,3,1,1,0
U13160,67,one_year,basic,23.8,2,0,11,0
U13161,57,two_year,premium,36.21,1,0,6,0
U13162,37,monthly,standard,55.64,1,0,30,0
U13163,30,monthly,standard,98.17,0,0,20,0
U13164,68,one_year,basic,64.17,0,1,4,0
U13165,32,two_year,standard,26.53,1,1,15,0
U13166,59,monthly,premium,43.48,0,0,7,0
U13167,36,monthly,standard,104.56,2,1,13,0
U13168,69,monthly,standard,49.95,0,1,3,0
U13169,28,two_year,standard,43.69,1,1,27,0
U13170,40,monthly,premium,83.53,3,1,20,0
U13171,28,one_year,standard,63.65,0,1,5,0
U13172,4,monthly,premium,117.68,1,1,39,0
U13173,65,monthly,basic,47.94,1,0,22,0
U13174,20,monthly,premium,85.1,1,0,12,1
U13175,3,monthly,standard,41.3,1,0,7,1
U13176,62,one_year,premium,71.06,4,1,19,0
U13177,27,monthly,basic,59.74,3,1,15,1
U13178,37,two_year,standard,88.17,2,1,19,0
U13179,46,one_year,basic,82.56,2,1,13,0
U13180,53,monthly,standard,59.86,2,0,31,0
U13181,50,one_year,premium,104.94,1,1,14,0
U13182,10,monthly,standard,43.86,1,0,5,1
U13183,19,one_year,basic,82.77,1,1,9,0
U13184,63,two_year,premium,77.02,1,1,8,0
U13185,39,two_year,basic,52.67,6,0,15,1
U13186,10,one_year,basic,57.54,1,0,40,0
U13187,25,monthly,basic,51.23,1,1,15,0
U13188,1,monthly,basic,60.26,0,0,14,0
U13189,56,two_year,standard,76.11,0,0,4,0
U13190,29,monthly,standard,63.42,0,1,5,0
U13191,50,monthly,standard,73.25,2,1,7,0
U13192,14,monthly,basic,71.83,1,0,10,0
U13193,2,one_year,basic,111.56,1,0,18,1
U13194,1,monthly,standard,74.48,4,1,3,1
U13195,26,two_year,basic,54.23,1,0,6,0
U13196,11,one_year,standard,51.28,3,0,9,0
U13197,61,two_year,premium,74.24,2,1,10,0
U13198,2,two_year,standard,61.41,2,0,38,0
U13199,48,one_year,basic,84.95,1,1,18,0
U13200,14,two_year,premium,36.92,4,1,23,0
U13201,68,one_year,standard,76.06,0,0,6,0
U13202,57,one_year,basic,97.42,3,0,18,0
U13203,52,two_year,standard,91.51,1,0,2,0
U13204,3,monthly,basic,56.77,2,1,6,0
U13205,12,two_year,basic,107.8,1,1,17,0
U13206,16,monthly,premium,119.41,3,1,40,1
U13207,12,monthly,standard,93.86,1,1,23,0
U13208,52,one_year,standard,90.64,1,0,9,0
U13209,69,monthly,basic,69.24,2,0,9,0
U13210,3,monthly,standard,52.54,1,0,6,0
U13211,7,monthly,basic,46.22,2,1,23,0
U13212,1,monthly,standard,80.5,0,1,19,0
U13213,17,two_year,standard,28.99,0,0,4,0
U13214,45,monthly,basic,45.38,2,1,2,0
U13215,38,monthly,basic,80.26,3,0,16,0
U13216,39,monthly,standard,84.24,0,1,8,0
U13217,31,one_year,basic,97.08,2,0,5,0
U13218,61,two_year,basic,113.81,2,1,3,0
U13219,16,monthly,standard,81.13,2,1,26,0
U13220,30,one_year,standard,47.62,1,1,7,0
U13221,48,monthly,basic,48.63,0,0,1,1
U13222,69,two_year,premium,60.92,0,0,11,0
U13223,55,monthly,premium,24.76,1,1,8,0
U13224,32,two_year,basic,15.0,1,0,8,0
U13225,49,monthly,basic,67.62,1,1,18,0
U13226,26,one_year,basic,93.12,1,0,10,0
U13227,71,two_year,basic,53.76,0,0,14,0
U13228,43,one_year,basic,49.12,1,0,13,0
U13229,40,monthly,standard,59.13,1,0,4,0
U13230,31,two_year,standard,103.96,1,1,3,0
U13231,3,one_year,standard,90.27,1,1,16,0
U13232,4,monthly,basic,99.88,0,1,19,0
U13233,55,monthly,premium,47.85,2,1,11,0
U13234,64,one_year,basic,15.0,2,1,9,0
U13235,43,two_year,basic,71.3,0,1,23,0
U13236,9,monthly,premium,68.14,1,1,25,0
U13237,14,one_year,basic,50.94,1,0,6,0
U13238,10,monthly,standard,68.9,0,1,15,0
U13239,35,two_year,basic,54.08,3,0,23,0
U13240,19,monthly,basic,,0,1,6,0
U13241,1,two_year,basic,90.43,2,1,4,0
U13242,62,monthly,standard,31.26,0,1,10,0
U13243,30,monthly,basic,114.81,0,0,13,0
U13244,16,two_year,standard,,0,1,17,0
U13245,33,two_year,basic,45.49,0,0,13,0
U13246,64,monthly,basic,77.05,0,1,5,0
U13247,63,monthly,basic,61.1,1,1,14,0
U13248,23,monthly,basic,66.01,0,1,30,0
U13249,14,monthly,premium,42.52,2,1,6,1
U13250,18,two_year,basic,80.87,1,0,14,0
U13251,12,one_year,basic,48.11,3,0,20,1
U13252,19,two_year,standard,67.43,0,1,26,0
U13253,6,monthly,basic,104.27,2,1,3,0
U13254,27,two_year,basic,98.29,1,0,4,0
U13255,62,two_year,standard,94.62,1,0,11,0
U13256,51,monthly,basic,57.81,1,0,18,0
U13257,28,monthly,premium,86.82,1,0,7,1
U13258,20,monthly,premium,15.0,0,1,2,0
U13259,46,monthly,standard,28.86,0,0,16,0
U13260,34,two_year,basic,82.52,1,1,8,0
U13261,64,one_year,premium,71.71,0,1,5,0
U13262,68,two_year,basic,79.03,0,1,4,0
U13263,55,monthly,basic,15.0,0,0,15,0
U13264,43,monthly,premium,38.22,0,0,13,0
U13265,9,monthly,standard,81.77,2,1,19,1
U13266,31,monthly,premium,73.51,0,1,17,1
U13267,25,monthly,standard,82.32,3,0,7,1
U13268,51,two_year,basic,96.77,0,0,30,0
U13269,9,two_year,standard,59.25,3,1,7,0
U13270,22,one_year,basic,83.87,1,0,16,0
U13271,2,one_year,basic,54.59,3,0,16,0
U13272,61,one_year,basic,21.8,2,0,22,0
U13273,6,monthly,basic,81.05,2,1,2,1
U13274,70,monthly,standard,67.75,1,0,9,0
U13275,28,monthly,standard,80.68,3,1,3,1
U13276,12,one_year,standard,73.0,1,0,18,0
U13277,59,two_year,premium,80.41,3,0,17,0
U13278,18,two_year,basic,55.56,2,0,16,0
U13279,13,monthly,standard,92.47,2,1,5,1
U13280,12,monthly,standard,39.59,1,0,20,0
U13281,7,one_year,standard,44.0,3,1,11,0
U13282,21,monthly,basic,65.23,2,0,4,1
U13283,37,two_year,premium,76.55,3,0,22,0
U13284,27,monthly,basic,63.07,1,0,6,1
U13285,14,one_year,basic,42.57,0,1,15,0
U13286,61,monthly,basic,62.94,3,1,28,0
U13287,32,two_year,standard,82.49,1,0,22,0
U13288,60,monthly,basic,78.75,0,0,36,0
U13289,16,monthly,standard,46.45,0,0,8,0
U13290,58,one_year,standard,45.15,1,1,18,0
U13291,28,monthly,standard,61.72,1,1,35,0
U13292,69,monthly,basic,65.09,1,1,19,0
U13293,44,two_year,premium,60.07,0,0,23,0
U13294,63,one_year,basic,61.33,3,0,39,0
U13295,66,two_year,basic,74.99,0,1,6,0
U13296,28,monthly,basic,89.38,1,0,25,0
U13297,53,monthly,basic,103.73,1,0,17,0
U13298,24,monthly,basic,29.18,1,1,11,0
U13299,11,monthly,basic,47.63,0,1,7,1
U13300,36,monthly,standard,79.71,1,1,25,0
U13301,25,one_year,basic,75.85,3,0,15,0
U13302,34,monthly,basic,80.31,0,0,4,0
U13303,24,monthly,standard,73.36,0,1,31,0
U13304,61,one_year,standard,37.82,0,0,4,0
U13305,24,monthly,basic,85.97,2,1,13,0
U13306,11,monthly,standard,75.1,4,0,7,1
U13307,41,one_year,standard,52.59,0,0,7,0
U13308,12,one_year,basic,100.87,0,0,9,0
U13309,71,monthly,standard,84.64,1,0,12,0
U13310,4,monthly,basic,35.48,1,0,9,1
U13311,51,two_year,basic,17.18,0,1,12,0
U13312,4,one_year,basic,101.26,2,0,7,1
U13313,61,one_year,premium,60.71,3,1,16,0
U13314,64,one_year,standard,66.89,2,1,2,0
U13315,5,monthly,basic,69.0,1,1,24,0
U13316,27,monthly,premium,76.82,2,1,12,0
U13317,67,monthly,standard,73.76,0,0,5,0
U13318,23,monthly,standard,46.37,0,1,3,1
U13319,15,monthly,premium,36.92,2,1,12,1
U13320,7,one_year,premium,81.7,1,0,13,1
U13321,40,monthly,premium,54.23,1,1,6,0
U13322,40,monthly,basic,99.04,2,1,7,1
U13323,31,one_year,basic,61.7,1,1,14,0
U13324,48,monthly,basic,60.69,1,1,11,0
U13325,62,two_year,premium,59.16,0,0,5,0
U13326,62,monthly,standard,69.08,0,0,8,0
U13327,57,one_year,premium,44.87,1,1,12,0
U13328,50,one_year,standard,39.65,1,1,14,0
U13329,26,monthly,basic,67.74,3,0,18,1
U13330,29,one_year,standard,40.56,0,1,3,0
U13331,2,two_year,premium,85.81,1,0,9,0
U13332,13,monthly,basic,46.04,1,1,17,0
U13333,56,monthly,standard,23.77,2,1,9,0
U13334,70,one_year,basic,83.8,1,0,18,0
U13335,44,monthly,standard,71.55,2,1,15,0
U13336,46,one_year,basic,85.11,1,0,4,0
U13337,62,monthly,basic,48.81,2,1,9,0
U13338,32,monthly,premium,37.66,1,1,40,0
U13339,25,one_year,standard,45.7,3,0,10,0
U13340,67,monthly,basic,73.54,3,1,3,1
U13341,65,monthly,basic,51.53,1,0,5,0
U13342,64,one_year,premium,72.18,1,1,7,0
U13343,49,one_year,basic,58.43,1,0,6,0
U13344,21,monthly,basic,114.5,2,0,30,0
U13345,66,monthly,basic,34.95,1,1,15,0
U13346,34,one_year,premium,88.12,0,1,4,0
U13347,25,monthly,basic,26.03,1,1,7,0
U13348,64,two_year,basic,81.81,0,0,22,0
U13349,33,two_year,premium,68.85,2,0,40,0
