order_id,order_date,customer_id,country,category,unit_price,quantity,status
O102342,2025-06-20,C2356,CH,Home,77.49,1,delivered
O103553,2025-06-20,C2138,CH,Home,48.38,1,delivered
O104660,2025-06-21,C1980,DE,Home,48.29,1,delivered
O101545,2025-06-21,C2256,CH,Home,68.94,2,delivered
O103159,2025-06-21,C1311,DE,Fashion,48.22,1,delivered
O104483,2025-06-21,C1725,CH,Fashion,59.72,1,delivered
O100063,2025-06-21,C1764,FR,Books,21.02,2,delivered
O104415,2025-06-21,C2485,IT,Electronics,38.72,3,delivered
O103568,2025-06-21,C2286,AT,Electronics,86.21,3,delivered
O104274,2025-06-22,C2555,CH,Sports,26.48,3,delivered
O102415,2025-06-22,C1505,DE,Home,50.79,1,delivered
O101264,2025-06-22,C2461,DE,Fashion,79.91,1,delivered
O102197,2025-06-22,C1263,AT,Books,23.17,2,cancelled
O101105,2025-06-22,C1469,CH,Electronics,488.79,2,delivered
O101464,2025-06-22,C1715,CH,Fashion,48.51,3,delivered
O104402,2025-06-22,C2585,IT,Electronics,327.9,1,delivered
O100688,2025-06-22,C1950,AT,Home,123.42,1,delivered
O100418,2025-06-23,C2072,DE,Fashion,63.72,3,delivered
O102719,2025-06-23,C2696,DE,Home,,3,delivered
O103508,2025-06-23,C1821,DE,Sports,37.02,1,delivered
O104347,2025-06-23,C1719,DE,Sports,25.35,2,delivered
O102911,2025-06-23,C1331,CH,Home,61.62,2,delivered
O104883,2025-06-23,C2450,DE,Home,210.99,3,delivered
O101694,2025-06-23,C1656,DE,Fashion,112.61,3,returned
O102268,2025-06-23,C1411,CH,Fashion,20.34,1,delivered
O103359,2025-06-23,C1413,DE,Books,9.02,2,delivered
O101272,2025-06-24,C1264,AT,Books,23.62,3,delivered
O104754,2025-06-24,C2510,CH,Books,26.75,3,delivered
O104503,2025-06-24,C1991,CH,Electronics,121.93,2,delivered
O104898,2025-06-24,C1545,DE,Books,19.95,3,delivered
O101515,2025-06-24,C1779,DE,Sports,74.66,2,delivered
O100763,2025-06-24,C1699,DE,Sports,102.01,1,delivered
O104744,2025-06-24,C2487,IT,Electronics,539.08,1,delivered
O102232,2025-06-25,C1180,AT,Fashion,35.38,3,returned
O103164,2025-06-25,C2415,DE,Home,110.23,1,delivered
O101339,2025-06-25,C1142,CH,Sports,48.38,3,delivered
O103111,2025-06-25,C2799,DE,Home,68.43,3,delivered
O102002,2025-06-26,C1371,DE,Home,68.21,2,delivered
O101862,2025-06-26,C2205,CH,Home,102.76,1,delivered
O102409,2025-06-26,C1840,IT,Home,23.41,3,delivered
O101166,2025-06-26,C2444,AT,Fashion,67.76,2,delivered
O101947,2025-06-26,C2243,CH,Home,60.88,1,delivered
O103774,2025-06-26,C1835,DE,Electronics,25.21,2,delivered
O104827,2025-06-26,C2092,IT,Books,29.13,3,delivered
O103787,2025-06-26,C1275,IT,Fashion,56.78,2,delivered
O100959,2025-06-26,C2654,FR,Fashion,37.07,1,delivered
O102439,2025-06-27,C2716,CH,Sports,94.77,1,delivered
O100154,2025-06-27,C2551,AT,Fashion,51.05,3,delivered
O103379,2025-06-27,C1650,CH,Fashion,36.25,3,delivered
O100307,2025-06-27,C1742,IT,Sports,117.31,3,delivered
O101007,2025-06-28,C1300,CH,Fashion,71.09,2,delivered
O101095,2025-06-28,C1782,FR,Fashion,35.1,2,delivered
O102171,2025-06-28,C2331,AT,Fashion,60.11,1,delivered
O103077,2025-06-28,C2677,IT,Sports,49.78,3,delivered
O100426,2025-06-28,C1496,CH,Electronics,222.71,1,delivered
O102929,2025-06-28,C1727,AT,Sports,77.12,3,delivered
O103983,2025-06-28,C1261,IT,Books,16.38,1,delivered
O103639,2025-06-28,C1790,DE,Sports,35.57,1,delivered
O102249,2025-06-28,C1825,AT,Fashion,32.78,1,delivered
O100455,2025-06-28,C2484,CH,Books,22.27,1,delivered
O103645,2025-06-28,C2051,DE,Sports,54.3,1,delivered
O102590,2025-06-28,C2020,CH,Electronics,111.44,2,delivered
O101299,2025-06-28,C1689,DE,Electronics,43.9,3,delivered
O102436,2025-06-28,C1832,IT,Home,63.1,2,delivered
O104164,2025-06-28,C1116,CH,Fashion,39.07,2,cancelled
O101521,2025-06-28,C1659,CH,Home,116.34,1,delivered
O100382,2025-06-29,C1637,CH,Sports,23.75,2,delivered
O100186,2025-06-29,C1328,CH,Electronics,148.2,3,delivered
O102824,2025-06-29,C1629,FR,Sports,36.34,3,returned
O102893,2025-06-29,C1779,IT,Books,29.73,2,delivered
O103257,2025-06-29,C1639,AT,Books,22.85,2,delivered
O102781,2025-06-29,C1141,AT,Home,74.0,2,returned
O102533,2025-06-29,C2652,IT,Fashion,77.6,2,delivered
O103509,2025-06-29,C1159,DE,Home,75.0,2,delivered
O103439,2025-06-29,C1422,FR,Electronics,73.84,1,delivered
O100321,2025-06-30,C2442,AT,Fashion,44.8,3,delivered
O103650,2025-06-30,C1029,CH,Home,20.7,3,delivered
O104678,2025-06-30,C2139,DE,Home,20.86,3,delivered
O102493,2025-06-30,C1505,FR,Home,56.38,1,delivered
O102073,2025-06-30,C2597,CH,Fashion,47.81,3,delivered
O101404,2025-06-30,C1302,AT,Fashion,100.67,1,delivered
O100543,2025-06-30,C1625,CH,Electronics,192.04,3,delivered
O101192,2025-07-01,C2230,CH,Sports,48.43,1,delivered
O100149,2025-07-01,C1577,CH,Home,79.81,2,delivered
O103226,2025-07-01,C2652,FR,Books,41.21,2,delivered
O102054,2025-07-01,C2626,CH,Fashion,31.6,3,returned
O103248,2025-07-01,C2107,FR,Electronics,439.2,1,delivered
O104587,2025-07-01,C1011,CH,Sports,221.41,1,delivered
O103350,2025-07-01,C1311,FR,Books,23.12,2,delivered
O102206,2025-07-01,C1301,CH,Books,20.18,1,delivered
O102377,2025-07-01,C1049,FR,Electronics,241.83,1,delivered
O104333,2025-07-01,C1818,DE,Fashion,52.46,2,delivered
O101252,2025-07-01,C1034,DE,Home,29.45,2,delivered
O102889,2025-07-01,C1447,CH,Home,14.25,3,delivered
O104551,2025-07-01,C2458,IT,Home,59.28,1,delivered
O100350,2025-07-02,C1969,AT,Electronics,16.59,1,returned
O104385,2025-07-02,C1366,AT,Books,14.67,2,delivered
O102823,2025-07-02,C1149,DE,Books,13.94,2,returned
O103494,2025-07-02,C2559,DE,Books,9.41,3,delivered
O100725,2025-07-02,C2348,CH,Fashion,32.46,3,delivered
O103746,2025-07-02,C1434,IT,Fashion,100.76,2,delivered
O101752,2025-07-02,C1506,CH,Electronics,142.65,1,delivered
O103000,2025-07-02,C1996,FR,Fashion,27.13,1,delivered
O100304,2025-07-03,C2331,CH,Fashion,39.84,3,delivered
O101544,2025-07-03,C2149,CH,Home,72.84,3,returned
O100771,2025-07-03,C2244,FR,Sports,105.43,2,delivered
O103823,2025-07-03,C1250,DE,Books,25.02,3,delivered
O103823,2025-07-03,C1250,DE,Books,25.02,3,delivered
O100316,2025-07-03,C1378,AT,Sports,37.67,2,delivered
O104384,2025-07-03,C2757,FR,Books,9.5,3,delivered
O103549,2025-07-03,C2166,DE,Books,11.82,3,delivered
O103591,2025-07-03,C1489,AT,Fashion,85.59,3,delivered
O103635,2025-07-04,C2423,CH,Home,37.88,3,returned
O101052,2025-07-04,C2378,CH,Fashion,33.37,2,delivered
O104423,2025-07-04,C2519,DE,Electronics,117.71,2,delivered
O101006,2025-07-04,C2498,IT,Books,21.96,1,delivered
O104136,2025-07-04,C1908,FR,Books,35.81,2,delivered
O101687,2025-07-04,C1228,CH,Home,71.74,2,delivered
O101587,2025-07-04,C1059,CH,Home,61.82,2,delivered
O100506,2025-07-04,C2401,AT,Electronics,137.65,1,delivered
O102347,2025-07-04,C1803,FR,Home,111.72,2,delivered
O104719,2025-07-04,C1153,IT,Home,67.74,3,delivered
O101296,2025-07-04,C1748,FR,Electronics,1019.38,2,delivered
O101785,2025-07-05,C2324,CH,Electronics,275.27,3,delivered
O100357,2025-07-05,C2074,DE,Electronics,284.56,1,returned
O104572,2025-07-05,C1341,CH,Books,14.57,3,delivered
O102957,2025-07-05,C1038,DE,Books,36.88,1,delivered
O100456,2025-07-05,C2329,CH,Electronics,85.3,1,delivered
O102262,2025-07-05,C2718,CH,Fashion,16.6,3,delivered
O104131,2025-07-05,C1722,AT,Electronics,472.26,3,delivered
O101453,2025-07-06,C1922,FR,Home,83.46,1,delivered
O103171,2025-07-06,C2466,FR,Fashion,42.18,1,delivered
O102539,2025-07-06,C1146,CH,Electronics,47.4,3,returned
O101410,2025-07-06,C2481,FR,Fashion,72.75,2,delivered
O103626,2025-07-06,C1538,DE,Home,35.76,2,returned
O104659,2025-07-06,C2739,CH,Electronics,685.13,3,delivered
O100184,2025-07-07,C2670,DE,Fashion,62.79,2,delivered
O100334,2025-07-07,C1311,CH,Home,38.75,1,delivered
O102019,2025-07-07,C1395,FR,Home,68.13,1,cancelled
O104121,2025-07-07,C1397,DE,Sports,53.89,1,delivered
O104102,2025-07-07,C1928,CH,Sports,212.19,1,delivered
O102324,2025-07-07,C1780,CH,Books,15.77,3,delivered
O104569,2025-07-07,C1627,DE,Sports,91.52,1,delivered
O104538,2025-07-08,C2293,IT,Fashion,169.58,1,delivered
O102062,2025-07-08,C1086,DE,Sports,166.7,2,delivered
O100068,2025-07-08,C1556,AT,Fashion,116.32,1,delivered
O103264,2025-07-08,C1187,CH,Electronics,362.65,1,delivered
O101924,2025-07-09,C1500,DE,Sports,38.13,3,returned
O101709,2025-07-09,C2140,CH,Sports,105.48,3,cancelled
O100745,2025-07-09,C1323,CH,Electronics,57.07,3,delivered
O101357,2025-07-09,C1527,CH,Home,68.03,1,delivered
O102741,2025-07-09,C1043,CH,Books,7.15,3,delivered
O102337,2025-07-09,C1313,FR,Home,126.32,3,delivered
O101285,2025-07-09,C2787,DE,Home,104.3,2,delivered
O101189,2025-07-10,C1192,DE,Home,87.44,2,delivered
O104313,2025-07-10,C2106,DE,Home,22.62,2,delivered
O100656,2025-07-10,C2322,DE,Fashion,90.48,1,delivered
O101893,2025-07-10,C1521,CH,Fashion,49.09,3,delivered
O100096,2025-07-10,C1513,CH,Fashion,59.5,3,delivered
O100116,2025-07-11,C2244,AT,Fashion,82.96,2,delivered
O101079,2025-07-11,C1190,AT,Electronics,63.37,3,delivered
O101734,2025-07-11,C2209,DE,Books,12.55,3,delivered
O103250,2025-07-11,C1947,FR,Home,46.32,2,delivered
O102334,2025-07-11,C1343,DE,Home,66.32,3,delivered
O100963,2025-07-11,C1456,CH,Fashion,31.41,1,cancelled
O101010,2025-07-11,C1339,FR,Fashion,64.82,1,delivered
O102385,2025-07-11,C1332,FR,Fashion,32.24,1,cancelled
O100113,2025-07-11,C2571,AT,Electronics,206.42,1,delivered
O102851,2025-07-11,C1862,CH,Electronics,165.91,1,delivered
O104109,2025-07-11,C2009,DE,Fashion,49.53,3,delivered
O100749,2025-07-11,C2564,FR,Home,50.3,2,delivered
O100044,2025-07-11,C1809,IT,Electronics,59.07,3,delivered
O101316,2025-07-11,C1493,CH,Books,12.46,3,returned
O101637,2025-07-12,C2092,IT,Fashion,29.68,3,returned
O102419,2025-07-12,C2220,FR,Books,8.76,2,delivered
O104291,2025-07-12,C2672,CH,Home,58.84,3,delivered
O104685,2025-07-12,C1688,CH,Electronics,620.11,1,delivered
O102264,2025-07-12,C1824,CH,Books,16.78,3,delivered
O102258,2025-07-12,C2616,CH,Sports,115.34,3,delivered
O103018,2025-07-12,C2373,FR,Books,18.08,1,delivered
O103878,2025-07-13,C1898,IT,Fashion,57.41,3,delivered
O101141,2025-07-13,C2256,CH,Home,68.9,1,delivered
O104966,2025-07-13,C2359,DE,Home,75.12,1,delivered
O102750,2025-07-13,C1303,CH,Electronics,346.89,1,delivered
O100883,2025-07-14,C1967,CH,Fashion,22.95,1,delivered
O100171,2025-07-14,C2451,DE,Electronics,114.96,1,delivered
O100514,2025-07-14,C2160,CH,Home,42.35,2,delivered
O104876,2025-07-14,C2089,IT,Sports,31.25,1,delivered
O102616,2025-07-15,C2630,FR,Sports,42.96,2,delivered
O100257,2025-07-15,C2164,DE,Electronics,461.54,1,delivered
O100159,2025-07-15,C2110,FR,Sports,136.09,3,delivered
O101224,2025-07-15,C2321,DE,Sports,71.86,2,delivered
O103391,2025-07-16,C2570,AT,Sports,45.75,1,delivered
O100115,2025-07-16,C1375,FR,Electronics,452.61,3,cancelled
O100663,2025-07-16,C1245,DE,Fashion,67.33,3,delivered
O103656,2025-07-16,C1123,DE,Books,29.12,1,delivered
O104858,2025-07-16,C2175,DE,Home,24.43,1,delivered
O100548,2025-07-17,C2730,CH,Electronics,197.99,3,cancelled
O102909,2025-07-17,C1165,FR,Electronics,154.16,2,delivered
O101615,2025-07-17,C1110,DE,Sports,139.12,3,cancelled
O103353,2025-07-17,C2051,DE,Sports,193.48,2,delivered
O103809,2025-07-17,C2239,DE,Books,24.53,3,delivered
O104331,2025-07-17,C1122,CH,Fashion,51.81,3,cancelled
O102845,2025-07-17,C1576,IT,Sports,48.88,2,delivered
O101266,2025-07-17,C2211,FR,Home,51.71,1,delivered
O101068,2025-07-17,C2298,DE,Home,57.16,2,delivered
O104921,2025-07-17,C1291,AT,Fashion,76.79,1,delivered
O103204,2025-07-17,C1629,CH,Home,85.57,2,delivered
O100662,2025-07-17,C2522,AT,Fashion,48.27,3,delivered
O102920,2025-07-18,C2354,DE,Home,25.01,2,delivered
O100918,2025-07-18,C1090,CH,Electronics,524.75,3,returned
O103398,2025-07-18,C2745,CH,Sports,56.5,2,delivered
O103367,2025-07-18,C1838,CH,Fashion,33.91,2,delivered
O101057,2025-07-18,C1896,CH,Home,70.26,1,delivered
O104079,2025-07-18,C1802,IT,Home,38.36,2,delivered
O102400,2025-07-18,C2060,DE,Books,13.49,2,delivered
O103629,2025-07-19,C2341,DE,Home,130.04,3,delivered
O103070,2025-07-19,C2277,IT,Home,111.98,1,delivered
O102805,2025-07-19,C2367,IT,Books,5.97,1,delivered
O103187,2025-07-19,C2063,DE,Books,14.45,2,returned
O101749,2025-07-19,C1401,AT,Home,79.26,3,returned
O103987,2025-07-19,C1513,DE,Fashion,53.04,2,delivered
O102882,2025-07-19,C1932,DE,Home,137.17,3,delivered
O102958,2025-07-19,C1187,CH,Fashion,47.54,3,delivered
O102261,2025-07-20,C1911,DE,Books,16.52,2,delivered
O100772,2025-07-20,C2291,CH,Home,56.38,3,delivered
O103370,2025-07-20,C2445,CH,Books,17.35,3,delivered
O101716,2025-07-20,C2381,FR,Electronics,65.68,2,delivered
O101953,2025-07-20,C1856,DE,Electronics,75.23,1,delivered
O100857,2025-07-20,C1130,CH,Home,51.99,1,delivered
O101814,2025-07-20,C1118,IT,Home,127.24,3,delivered
O101761,2025-07-21,C2705,AT,Home,88.92,2,delivered
O103913,2025-07-21,C1826,AT,Fashion,44.82,3,delivered
O100249,2025-07-21,C1635,CH,Fashion,32.75,2,delivered
O100540,2025-07-21,C2794,AT,Books,23.16,1,cancelled
O100965,2025-07-21,C1970,DE,Electronics,56.32,3,delivered
O100547,2025-07-21,C2342,AT,Home,49.36,3,delivered
O104795,2025-07-21,C1784,IT,Fashion,99.56,1,delivered
O104061,2025-07-21,C2346,DE,Fashion,111.38,2,returned
O100339,2025-07-21,C1771,IT,Fashion,56.13,2,delivered
O100865,2025-07-21,C1982,AT,Home,46.29,3,delivered
O104342,2025-07-21,C2231,CH,Sports,30.09,1,delivered
O100680,2025-07-22,C1944,CH,Home,84.2,3,returned
O101631,2025-07-22,C1519,DE,Sports,69.72,3,delivered
O101974,2025-07-22,C2091,DE,Home,76.14,1,delivered
O100971,2025-07-22,C1893,DE,Fashion,32.35,2,delivered
O100940,2025-07-22,C1552,DE,Fashion,67.83,3,delivered
O104612,2025-07-22,C1057,CH,Home,26.47,3,delivered
O101371,2025-07-23,C2308,FR,Books,13.7,3,delivered
O103848,2025-07-23,C1192,IT,Fashion,46.6,3,delivered
O101791,2025-07-23,C1077,CH,Sports,179.54,3,delivered
O102452,2025-07-23,C2050,CH,Books,22.61,2,delivered
O104548,2025-07-23,C1762,DE,Books,24.75,1,delivered
O104013,2025-07-23,C1994,FR,Fashion,71.51,3,delivered
O100954,2025-07-24,C2562,AT,Electronics,532.79,3,delivered
O104259,2025-07-24,C1635,CH,Sports,130.51,2,returned
O100846,2025-07-24,C2598,DE,Sports,119.35,1,delivered
O104431,2025-07-24,C1896,IT,Sports,16.75,3,delivered
O103274,2025-07-24,C1562,DE,Home,45.62,1,delivered
O104949,2025-07-24,C2109,CH,Sports,36.86,3,delivered
O101330,2025-07-24,C2074,CH,Fashion,55.68,2,delivered
O104086,2025-07-24,C2077,CH,Home,34.94,2,delivered
O103127,2025-07-24,C1489,DE,Fashion,41.31,3,delivered
O101050,2025-07-24,C1308,IT,Home,17.67,3,delivered
O100926,2025-07-24,C1920,DE,Electronics,181.56,3,delivered
O101957,2025-07-24,C1209,CH,Fashion,36.91,2,delivered
O103387,2025-07-24,C1993,DE,Electronics,50.7,3,delivered
O102985,2025-07-24,C2320,CH,Sports,24.63,3,delivered
O103678,2025-07-25,C1088,DE,Sports,105.48,2,delivered
O101019,2025-07-25,C2056,FR,Books,14.18,1,delivered
O100567,2025-07-25,C1305,DE,Fashion,42.51,3,delivered
O102086,2025-07-25,C1138,DE,Fashion,87.21,1,delivered
O103704,2025-07-25,C1719,CH,Fashion,26.73,2,delivered
O104365,2025-07-25,C1176,CH,Home,36.92,3,returned
O103808,2025-07-25,C2328,DE,Electronics,808.47,2,delivered
O102652,2025-07-25,C1379,CH,Home,37.41,1,delivered
O100888,2025-07-25,C1469,CH,Sports,37.26,1,delivered
O102032,2025-07-25,C2434,DE,Electronics,143.69,3,delivered
O104387,2025-07-26,C1273,FR,Sports,81.31,2,delivered
O104383,2025-07-26,C1861,IT,Fashion,98.9,1,delivered
O102884,2025-07-26,C2124,CH,Books,12.66,3,delivered
O103371,2025-07-26,C2153,IT,Books,16.05,3,returned
O104189,2025-07-26,C2135,FR,Home,124.5,1,cancelled
O101473,2025-07-26,C2527,AT,Fashion,40.85,3,delivered
O100969,2025-07-26,C2720,IT,Books,25.03,2,delivered
O104031,2025-07-26,C1986,CH,Fashion,40.12,3,delivered
O103742,2025-07-26,C1289,DE,Home,171.92,2,delivered
O102702,2025-07-26,C1759,DE,Fashion,17.23,1,cancelled
O104458,2025-07-27,C1224,AT,Electronics,41.82,2,delivered
O101368,2025-07-27,C1674,FR,Home,28.93,2,delivered
O103651,2025-07-27,C2277,CH,Sports,65.98,3,delivered
O101288,2025-07-27,C1813,DE,Home,71.57,3,delivered
O100644,2025-07-27,C1439,CH,Home,42.28,1,delivered
O103284,2025-07-28,C1830,DE,Fashion,67.39,1,delivered
O104675,2025-07-28,C1458,AT,Books,12.85,3,delivered
O103506,2025-07-28,C2059,CH,Fashion,20.64,1,delivered
O101569,2025-07-28,C2622,CH,Sports,99.79,3,delivered
O100428,2025-07-28,C1701,CH,Fashion,34.0,1,delivered
O103551,2025-07-28,C1790,FR,Books,14.05,2,delivered
O100647,2025-07-29,C1998,FR,Fashion,53.83,3,delivered
O102387,2025-07-29,C1957,DE,Sports,104.43,1,returned
O100746,2025-07-29,C2560,CH,Home,112.61,3,delivered
O102751,2025-07-29,C2126,CH,Books,28.5,1,delivered
O103080,2025-07-29,C2525,CH,Fashion,45.07,2,delivered
O100228,2025-07-29,C1376,IT,Books,8.82,1,delivered
O100588,2025-07-30,C1306,DE,Fashion,29.15,3,delivered
O103249,2025-07-30,C1635,FR,Fashion,60.95,1,delivered
O100088,2025-07-30,C1981,DE,Sports,67.75,1,delivered
O101644,2025-07-30,C2204,DE,Sports,51.41,3,delivered
O103094,2025-07-30,C2595,IT,Books,13.15,2,delivered
O100361,2025-07-30,C2182,CH,Home,116.53,3,delivered
O100093,2025-07-30,C2207,AT,Books,12.7,1,delivered
O104125,2025-07-30,C2163,DE,Home,31.44,1,delivered
O100810,2025-07-31,C1582,CH,Books,6.7,1,delivered
O104252,2025-07-31,C2264,AT,Electronics,72.19,3,delivered
O100167,2025-07-31,C1154,FR,Fashion,17.19,2,delivered
O104257,2025-07-31,C1834,CH,Home,55.91,3,delivered
O102461,2025-07-31,C2062,IT,Fashion,53.12,1,delivered
O101845,2025-07-31,C2591,FR,Fashion,28.4,1,delivered
O100807,2025-08-01,C1113,DE,Fashion,67.74,3,delivered
O103055,2025-08-01,C2286,FR,Fashion,32.99,1,delivered
O102067,2025-08-01,C1693,DE,Sports,94.61,2,delivered
O104956,2025-08-01,C2550,CH,Fashion,42.03,3,delivered
O102543,2025-08-01,C1930,DE,Home,68.77,2,delivered
O101825,2025-08-01,C2363,CH,Home,36.84,1,cancelled
O102878,2025-08-01,C2551,DE,Electronics,122.63,1,delivered
O103259,2025-08-02,C2713,CH,Electronics,706.9,2,delivered
O101312,2025-08-02,C1880,CH,Home,29.61,2,delivered
O103663,2025-08-02,C1773,FR,Sports,41.85,2,delivered
O101869,2025-08-02,C1904,DE,Fashion,71.76,3,returned
O103417,2025-08-02,C2059,AT,Home,40.77,2,delivered
O100504,2025-08-02,C1026,DE,Fashion,42.12,1,delivered
O102643,2025-08-02,C1450,DE,Fashion,88.37,2,delivered
O103764,2025-08-02,C1244,DE,Electronics,34.58,3,delivered
O100085,2025-08-03,C1051,CH,Electronics,146.49,2,delivered
O101191,2025-08-03,C1720,DE,Sports,60.96,3,delivered
O102392,2025-08-03,C1074,DE,Home,28.58,2,delivered
O103478,2025-08-03,C1684,DE,Home,172.14,2,delivered
O102692,2025-08-03,C1600,FR,Books,18.82,3,returned
O103757,2025-08-03,C1929,FR,Books,18.0,3,delivered
O102944,2025-08-03,C1873,AT,Sports,113.65,1,returned
O100286,2025-08-03,C1559,CH,Home,75.08,1,delivered
O102066,2025-08-03,C2338,DE,Fashion,19.77,2,delivered
O104479,2025-08-03,C1976,CH,Sports,48.94,2,delivered
O101327,2025-08-04,C2762,FR,Fashion,26.08,1,delivered
O102682,2025-08-04,C2327,DE,Home,115.71,3,delivered
O100626,2025-08-04,C2779,DE,Home,73.77,2,delivered
O100030,2025-08-04,C1473,CH,Sports,70.27,2,delivered
O103595,2025-08-04,C1147,FR,Fashion,73.07,3,cancelled
O101109,2025-08-04,C1940,FR,Sports,91.39,3,delivered
O103383,2025-08-04,C2358,CH,Home,42.62,1,delivered
O104439,2025-08-04,C1870,FR,Fashion,23.5,1,delivered
O101099,2025-08-05,C1983,CH,Electronics,193.27,2,delivered
O104040,2025-08-05,C2047,FR,Sports,,2,delivered
O102475,2025-08-05,C1706,FR,Sports,152.01,3,delivered
O104363,2025-08-05,C2560,AT,Home,97.13,2,delivered
O103864,2025-08-05,C1455,AT,Electronics,541.28,1,delivered
O101329,2025-08-05,C2698,DE,Books,21.83,1,delivered
O102722,2025-08-05,C1691,FR,Sports,119.07,1,delivered
O102113,2025-08-05,C2041,FR,Electronics,108.2,3,delivered
O102095,2025-08-06,C1029,CH,Home,83.45,2,delivered
O104308,2025-08-06,C1687,DE,Home,12.44,2,delivered
O102795,2025-08-06,C1983,CH,Home,16.93,1,delivered
O102124,2025-08-06,C1437,DE,Books,12.89,1,delivered
O104552,2025-08-06,C1763,DE,Fashion,74.39,3,delivered
O101397,2025-08-06,C2787,FR,Fashion,70.1,3,delivered
O102398,2025-08-06,C2689,CH,Home,90.71,2,delivered
O100298,2025-08-06,C2044,DE,Books,16.57,3,delivered
O103237,2025-08-07,C1472,FR,Sports,59.39,3,delivered
O103935,2025-08-07,C2688,AT,Fashion,33.8,2,delivered
O103109,2025-08-07,C1248,CH,Sports,54.63,2,delivered
O101613,2025-08-07,C2295,DE,Fashion,74.57,2,delivered
O101108,2025-08-07,C2169,DE,Home,27.32,3,delivered
O101428,2025-08-07,C2416,DE,Home,30.6,2,cancelled
O102552,2025-08-07,C1997,CH,Fashion,22.64,1,delivered
O100253,2025-08-07,C1722,CH,Books,15.22,2,returned
O101082,2025-08-08,C1363,CH,Home,32.48,3,delivered
O101983,2025-08-08,C2535,AT,Books,18.39,1,delivered
O104215,2025-08-08,C1157,CH,Fashion,33.46,1,delivered
O101841,2025-08-08,C1786,CH,Home,62.11,1,delivered
O102069,2025-08-08,C1175,CH,Sports,62.88,3,delivered
O100677,2025-08-08,C1488,DE,Sports,74.08,3,delivered
O101218,2025-08-08,C2722,CH,Electronics,133.42,1,delivered
O102451,2025-08-08,C2071,DE,Home,188.73,3,delivered
O100049,2025-08-08,C2582,DE,Electronics,312.95,1,delivered
O104016,2025-08-08,C1167,DE,Home,77.27,2,delivered
O101653,2025-08-09,C1529,IT,Home,116.94,1,delivered
O101905,2025-08-09,C1849,CH,Sports,54.77,1,delivered
O104141,2025-08-09,C2050,DE,Fashion,51.49,2,delivered
O103880,2025-08-09,C2153,FR,Books,20.46,1,delivered
O102948,2025-08-09,C2028,IT,Home,68.49,3,delivered
O102304,2025-08-09,C2774,CH,Books,12.95,2,delivered
O100317,2025-08-10,C2724,CH,Sports,71.06,1,delivered
O103958,2025-08-10,C1684,CH,Electronics,192.64,3,returned
O103927,2025-08-10,C1559,FR,Books,8.12,1,delivered
O104006,2025-08-10,C2057,CH,Electronics,160.31,3,delivered
O101971,2025-08-10,C1819,DE,Home,20.54,2,delivered
O103686,2025-08-10,C1552,DE,Books,8.59,1,delivered
O100223,2025-08-10,C2141,DE,Fashion,120.15,3,delivered
O100213,2025-08-11,C1580,IT,Electronics,261.36,3,delivered
O104674,2025-08-11,C1545,CH,Fashion,43.69,3,delivered
O101112,2025-08-11,C2067,DE,Books,13.74,2,delivered
O100718,2025-08-11,C1029,AT,Sports,104.67,1,delivered
O103918,2025-08-11,C1863,DE,Home,53.67,1,delivered
O101287,2025-08-11,C1247,DE,Fashion,87.24,1,cancelled
O101416,2025-08-11,C1643,CH,Fashion,20.35,2,delivered
